0.027994, 0.053500, 0.074692, 0.090767, 0.101910, 0.108948, 0.112905, 0.114645, 0.114644, 0.112905, 0.108948, 0.101910, 0.090766, 0.074691, 0.053500, 0.027994
0.027641, 0.052887, 0.073962, 0.090061, 0.101319, 0.108501, 0.112581, 0.114388, 0.114388, 0.112581, 0.108501, 0.101319, 0.090060, 0.073962, 0.052887, 0.027641
0.027301, 0.052294, 0.073253, 0.089368, 0.100732, 0.108051, 0.112249, 0.114122, 0.114122, 0.112249, 0.108051, 0.100732, 0.089367, 0.073253, 0.052294, 0.027301
0.026974, 0.051721, 0.072562, 0.088688, 0.100150, 0.107599, 0.111909, 0.113847, 0.113847, 0.111909, 0.107599, 0.100150, 0.088687, 0.072562, 0.051721, 0.026974
0.026658, 0.051165, 0.071890, 0.088020, 0.099572, 0.107145, 0.111563, 0.113562, 0.113562, 0.111563, 0.107144, 0.099572, 0.088020, 0.071889, 0.051165, 0.026658
0.026352, 0.050627, 0.071234, 0.087365, 0.099000, 0.106688, 0.111210, 0.113269, 0.113269, 0.111210, 0.106688, 0.098999, 0.087364, 0.071234, 0.050627, 0.026352
0.026057, 0.050105, 0.070595, 0.086721, 0.098432, 0.106230, 0.110851, 0.112968, 0.112967, 0.110851, 0.106229, 0.098431, 0.086720, 0.070595, 0.050105, 0.026057
0.025771, 0.049598, 0.069972, 0.086089, 0.097869, 0.105770, 0.110486, 0.112658, 0.112658, 0.110486, 0.105770, 0.097869, 0.086088, 0.069972, 0.049598, 0.025771
0.025495, 0.049107, 0.069365, 0.085468, 0.097311, 0.105309, 0.110116, 0.112340, 0.112340, 0.110116, 0.105309, 0.097310, 0.085467, 0.069364, 0.049106, 0.025495
0.025227, 0.048629, 0.068771, 0.084857, 0.096758, 0.104848, 0.109740, 0.112015, 0.112015, 0.109740, 0.104848, 0.096757, 0.084857, 0.068771, 0.048629, 0.025227
0.024967, 0.048164, 0.068192, 0.084258, 0.096210, 0.104386, 0.109360, 0.111683, 0.111683, 0.109359, 0.104385, 0.096209, 0.084257, 0.068192, 0.048164, 0.024967
0.024715, 0.047713, 0.067626, 0.083668, 0.095667, 0.103923, 0.108974, 0.111344, 0.111343, 0.108974, 0.103922, 0.095666, 0.083668, 0.067626, 0.047712, 0.024715
0.024471, 0.047273, 0.067073, 0.083089, 0.095128, 0.103460, 0.108585, 0.110998, 0.110998, 0.108584, 0.103459, 0.095128, 0.083089, 0.067073, 0.047273, 0.024470
0.024233, 0.046845, 0.066532, 0.082519, 0.094595, 0.102996, 0.108191, 0.110646, 0.110646, 0.108191, 0.102996, 0.094594, 0.082519, 0.066532, 0.046844, 0.024233
0.024002, 0.046427, 0.066003, 0.081959, 0.094066, 0.102533, 0.107793, 0.110289, 0.110288, 0.107793, 0.102533, 0.094066, 0.081958, 0.066003, 0.046427, 0.024002
0.023777, 0.046021, 0.065486, 0.081407, 0.093543, 0.102070, 0.107392, 0.109925, 0.109925, 0.107392, 0.102069, 0.093542, 0.081407, 0.065485, 0.046021, 0.023777
0.023558, 0.045624, 0.064979, 0.080864, 0.093024, 0.101607, 0.106987, 0.109557, 0.109556, 0.106987, 0.101606, 0.093023, 0.080864, 0.064979, 0.045624, 0.023558
0.023346, 0.045237, 0.064483, 0.080330, 0.092509, 0.101144, 0.106580, 0.109183, 0.109183, 0.106579, 0.101144, 0.092509, 0.080330, 0.064483, 0.045237, 0.023346
0.023138, 0.044859, 0.063997, 0.079804, 0.091999, 0.100682, 0.106169, 0.108804, 0.108804, 0.106169, 0.100682, 0.091999, 0.079804, 0.063996, 0.044859, 0.023138
0.022936, 0.044490, 0.063520, 0.079286, 0.091494, 0.100221, 0.105756, 0.108421, 0.108421, 0.105755, 0.100220, 0.091494, 0.079286, 0.063520, 0.044490, 0.022936
0.022739, 0.044130, 0.063053, 0.078776, 0.090993, 0.099760, 0.105340, 0.108034, 0.108034, 0.105340, 0.099759, 0.090993, 0.078775, 0.063053, 0.044129, 0.022739
0.022546, 0.043777, 0.062595, 0.078273, 0.090497, 0.099300, 0.104922, 0.107643, 0.107642, 0.104921, 0.099299, 0.090496, 0.078273, 0.062595, 0.043777, 0.022546
0.022358, 0.043432, 0.062146, 0.077777, 0.090005, 0.098841, 0.104501, 0.107248, 0.107247, 0.104501, 0.098840, 0.090004, 0.077777, 0.062145, 0.043432, 0.022358
0.022175, 0.043095, 0.061704, 0.077289, 0.089517, 0.098382, 0.104079, 0.106849, 0.106849, 0.104079, 0.098382, 0.089516, 0.077289, 0.061704, 0.043095, 0.022175
0.021996, 0.042764, 0.061271, 0.076807, 0.089033, 0.097925, 0.103656, 0.106447, 0.106447, 0.103655, 0.097925, 0.089032, 0.076807, 0.061271, 0.042764, 0.021996
0.021820, 0.042441, 0.060846, 0.076332, 0.088553, 0.097469, 0.103230, 0.106042, 0.106042, 0.103230, 0.097468, 0.088553, 0.076332, 0.060845, 0.042441, 0.021820
0.021649, 0.042124, 0.060428, 0.075863, 0.088078, 0.097013, 0.102803, 0.105635, 0.105634, 0.102803, 0.097013, 0.088077, 0.075863, 0.060427, 0.042124, 0.021649
0.021481, 0.041813, 0.060017, 0.075401, 0.087606, 0.096559, 0.102375, 0.105224, 0.105224, 0.102375, 0.096559, 0.087605, 0.075401, 0.060016, 0.041813, 0.021481
0.021317, 0.041509, 0.059613, 0.074945, 0.087138, 0.096107, 0.101946, 0.104811, 0.104811, 0.101946, 0.096106, 0.087138, 0.074944, 0.059612, 0.041508, 0.021317
0.021156, 0.041210, 0.059215, 0.074494, 0.086674, 0.095655, 0.101516, 0.104396, 0.104396, 0.101516, 0.095655, 0.086673, 0.074494, 0.059215, 0.041210, 0.021156
0.020998, 0.040917, 0.058825, 0.074049, 0.086213, 0.095205, 0.101085, 0.103979, 0.103979, 0.101084, 0.095204, 0.086213, 0.074049, 0.058824, 0.040916, 0.020998
0.020844, 0.040629, 0.058440, 0.073610, 0.085757, 0.094756, 0.100653, 0.103560, 0.103559, 0.100653, 0.094756, 0.085756, 0.073609, 0.058439, 0.040628, 0.020844
0.020692, 0.040346, 0.058061, 0.073175, 0.085304, 0.094308, 0.100221, 0.103139, 0.103138, 0.100220, 0.094308, 0.085303, 0.073175, 0.058061, 0.040346, 0.020692
0.020544, 0.040068, 0.057688, 0.072747, 0.084854, 0.093862, 0.099788, 0.102716, 0.102716, 0.099787, 0.093862, 0.084854, 0.072746, 0.057688, 0.040068, 0.020543
0.020398, 0.039795, 0.057321, 0.072323, 0.084408, 0.093418, 0.099354, 0.102292, 0.102292, 0.099354, 0.093417, 0.084407, 0.072322, 0.057320, 0.039795, 0.020398
0.020254, 0.039527, 0.056959, 0.071904, 0.083965, 0.092974, 0.098921, 0.101867, 0.101867, 0.098921, 0.092974, 0.083965, 0.071903, 0.056958, 0.039527, 0.020254
0.020114, 0.039263, 0.056602, 0.071489, 0.083526, 0.092533, 0.098487, 0.101441, 0.101441, 0.098487, 0.092532, 0.083525, 0.071489, 0.056602, 0.039263, 0.020114
0.019976, 0.039004, 0.056250, 0.071080, 0.083090, 0.092092, 0.098054, 0.101014, 0.101013, 0.098053, 0.092092, 0.083089, 0.071079, 0.056250, 0.039004, 0.019976
0.019840, 0.038748, 0.055903, 0.070674, 0.082657, 0.091654, 0.097620, 0.100586, 0.100585, 0.097620, 0.091653, 0.082656, 0.070674, 0.055903, 0.038748, 0.019840
0.019706, 0.038497, 0.055561, 0.070274, 0.082227, 0.091217, 0.097186, 0.100157, 0.100156, 0.097186, 0.091216, 0.082226, 0.070273, 0.055561, 0.038497, 0.019706
0.019575, 0.038249, 0.055224, 0.069877, 0.081800, 0.090781, 0.096753, 0.099727, 0.099727, 0.096753, 0.090781, 0.081800, 0.069877, 0.055223, 0.038249, 0.019575
0.019446, 0.038006, 0.054890, 0.069485, 0.081377, 0.090347, 0.096320, 0.099297, 0.099297, 0.096320, 0.090347, 0.081376, 0.069484, 0.054890, 0.038005, 0.019446
0.019319, 0.037765, 0.054562, 0.069096, 0.080956, 0.089915, 0.095887, 0.098867, 0.098867, 0.095887, 0.089914, 0.080955, 0.069096, 0.054561, 0.037765, 0.019319
0.019194, 0.037529, 0.054237, 0.068712, 0.080538, 0.089484, 0.095455, 0.098436, 0.098436, 0.095455, 0.089484, 0.080538, 0.068711, 0.054236, 0.037528, 0.019194
0.019071, 0.037295, 0.053916, 0.068331, 0.080123, 0.089055, 0.095023, 0.098005, 0.098005, 0.095023, 0.089055, 0.080123, 0.068330, 0.053916, 0.037295, 0.019071
0.018949, 0.037065, 0.053599, 0.067954, 0.079711, 0.088628, 0.094592, 0.097574, 0.097574, 0.094592, 0.088627, 0.079711, 0.067953, 0.053599, 0.037065, 0.018949
0.018830, 0.036838, 0.053286, 0.067580, 0.079302, 0.088202, 0.094161, 0.097143, 0.097143, 0.094161, 0.088202, 0.079302, 0.067580, 0.053286, 0.036838, 0.018830
0.018712, 0.036614, 0.052977, 0.067210, 0.078896, 0.087778, 0.093732, 0.096712, 0.096712, 0.093731, 0.087778, 0.078895, 0.067210, 0.052976, 0.036614, 0.018712
0.018596, 0.036393, 0.052671, 0.066844, 0.078492, 0.087356, 0.093302, 0.096282, 0.096282, 0.093302, 0.087355, 0.078492, 0.066843, 0.052670, 0.036393, 0.018596
0.018481, 0.036175, 0.052368, 0.066481, 0.078091, 0.086935, 0.092874, 0.095851, 0.095851, 0.092874, 0.086935, 0.078091, 0.066480, 0.052368, 0.036175, 0.018481
0.018368, 0.035959, 0.052069, 0.066121, 0.077693, 0.086516, 0.092446, 0.095421, 0.095421, 0.092446, 0.086516, 0.077692, 0.066120, 0.052069, 0.035959, 0.018368
0.018257, 0.035747, 0.051773, 0.065764, 0.077297, 0.086099, 0.092020, 0.094992, 0.094991, 0.092020, 0.086099, 0.077296, 0.065764, 0.051773, 0.035746, 0.018256
0.018147, 0.035537, 0.051481, 0.065410, 0.076903, 0.085684, 0.091594, 0.094562, 0.094562, 0.091594, 0.085683, 0.076903, 0.065410, 0.051480, 0.035536, 0.018146
0.018038, 0.035329, 0.051191, 0.065060, 0.076513, 0.085270, 0.091170, 0.094134, 0.094134, 0.091169, 0.085269, 0.076512, 0.065059, 0.051191, 0.035329, 0.018038
0.017931, 0.035124, 0.050905, 0.064712, 0.076124, 0.084858, 0.090746, 0.093706, 0.093705, 0.090746, 0.084857, 0.076124, 0.064712, 0.050904, 0.035123, 0.017931
0.017825, 0.034921, 0.050621, 0.064368, 0.075739, 0.084448, 0.090323, 0.093278, 0.093278, 0.090323, 0.084447, 0.075738, 0.064367, 0.050621, 0.034920, 0.017825
0.017720, 0.034720, 0.050340, 0.064026, 0.075355, 0.084039, 0.089902, 0.092852, 0.092851, 0.089902, 0.084039, 0.075355, 0.064025, 0.050340, 0.034720, 0.017720
0.017617, 0.034522, 0.050062, 0.063687, 0.074974, 0.083632, 0.089481, 0.092426, 0.092426, 0.089481, 0.083632, 0.074974, 0.063686, 0.050062, 0.034522, 0.017616
0.017514, 0.034326, 0.049786, 0.063350, 0.074595, 0.083227, 0.089062, 0.092001, 0.092000, 0.089062, 0.083227, 0.074595, 0.063350, 0.049786, 0.034325, 0.017514
0.017413, 0.034132, 0.049514, 0.063017, 0.074219, 0.082824, 0.088644, 0.091577, 0.091576, 0.088644, 0.082824, 0.074218, 0.063016, 0.049513, 0.034131, 0.017413
0.017313, 0.033939, 0.049243, 0.062685, 0.073845, 0.082422, 0.088228, 0.091153, 0.091153, 0.088227, 0.082422, 0.073844, 0.062685, 0.049243, 0.033939, 0.017313
0.017215, 0.033749, 0.048976, 0.062357, 0.073473, 0.082023, 0.087812, 0.090731, 0.090731, 0.087812, 0.082022, 0.073472, 0.062356, 0.048975, 0.033749, 0.017215
0.017117, 0.033561, 0.048710, 0.062031, 0.073103, 0.081625, 0.087398, 0.090310, 0.090309, 0.087398, 0.081624, 0.073103, 0.062030, 0.048710, 0.033561, 0.017117
0.017020, 0.033375, 0.048447, 0.061707, 0.072736, 0.081228, 0.086985, 0.089889, 0.089889, 0.086985, 0.081228, 0.072735, 0.061707, 0.048447, 0.033375, 0.017020
0.016925, 0.033191, 0.048186, 0.061386, 0.072370, 0.080834, 0.086574, 0.089470, 0.089470, 0.086573, 0.080834, 0.072370, 0.061385, 0.048186, 0.033190, 0.016924
0.016830, 0.033008, 0.047928, 0.061067, 0.072007, 0.080441, 0.086164, 0.089052, 0.089052, 0.086163, 0.080441, 0.072007, 0.061066, 0.047928, 0.033008, 0.016830
0.016736, 0.032827, 0.047672, 0.060750, 0.071646, 0.080050, 0.085755, 0.088635, 0.088635, 0.085755, 0.080050, 0.071646, 0.060750, 0.047671, 0.032827, 0.016736
0.016643, 0.032648, 0.047418, 0.060436, 0.071287, 0.079661, 0.085347, 0.088220, 0.088220, 0.085347, 0.079661, 0.071287, 0.060436, 0.047417, 0.032648, 0.016643
0.016551, 0.032470, 0.047166, 0.060124, 0.070930, 0.079274, 0.084941, 0.087805, 0.087805, 0.084941, 0.079273, 0.070930, 0.060124, 0.047165, 0.032470, 0.016551
0.016460, 0.032294, 0.046916, 0.059814, 0.070575, 0.078888, 0.084537, 0.087392, 0.087392, 0.084537, 0.078887, 0.070575, 0.059814, 0.046915, 0.032294, 0.016460
0.016370, 0.032120, 0.046668, 0.059506, 0.070223, 0.078504, 0.084134, 0.086980, 0.086980, 0.084134, 0.078504, 0.070222, 0.059506, 0.046667, 0.032120, 0.016370
0.016281, 0.031947, 0.046422, 0.059201, 0.069872, 0.078122, 0.083732, 0.086569, 0.086569, 0.083732, 0.078121, 0.069871, 0.059200, 0.046421, 0.031947, 0.016281
0.016193, 0.031776, 0.046178, 0.058897, 0.069523, 0.077741, 0.083332, 0.086160, 0.086160, 0.083332, 0.077741, 0.069522, 0.058897, 0.046177, 0.031775, 0.016192
0.016105, 0.031606, 0.045935, 0.058596, 0.069176, 0.077362, 0.082934, 0.085752, 0.085752, 0.082934, 0.077362, 0.069176, 0.058595, 0.045935, 0.031605, 0.016105
0.016018, 0.031437, 0.045695, 0.058296, 0.068831, 0.076985, 0.082537, 0.085346, 0.085345, 0.082537, 0.076985, 0.068831, 0.058296, 0.045695, 0.031437, 0.016018
0.015932, 0.031270, 0.045457, 0.057998, 0.068488, 0.076610, 0.082141, 0.084940, 0.084940, 0.082141, 0.076610, 0.068488, 0.057998, 0.045456, 0.031270, 0.015932
0.015846, 0.031104, 0.045220, 0.057703, 0.068147, 0.076237, 0.081747, 0.084537, 0.084536, 0.081747, 0.076236, 0.068146, 0.057702, 0.045219, 0.031104, 0.015846
0.015762, 0.030940, 0.044985, 0.057409, 0.067808, 0.075865, 0.081355, 0.084134, 0.084134, 0.081355, 0.075864, 0.067807, 0.057409, 0.044984, 0.030940, 0.015762
0.015678, 0.030777, 0.044751, 0.057117, 0.067470, 0.075495, 0.080964, 0.083733, 0.083733, 0.080964, 0.075494, 0.067470, 0.057117, 0.044751, 0.030776, 0.015678
0.015594, 0.030615, 0.044520, 0.056827, 0.067135, 0.075126, 0.080575, 0.083334, 0.083334, 0.080574, 0.075126, 0.067134, 0.056827, 0.044519, 0.030615, 0.015594
0.015512, 0.030454, 0.044290, 0.056539, 0.066801, 0.074760, 0.080187, 0.082936, 0.082936, 0.080187, 0.074759, 0.066801, 0.056539, 0.044289, 0.030454, 0.015512
0.015430, 0.030295, 0.044061, 0.056253, 0.066469, 0.074395, 0.079801, 0.082539, 0.082539, 0.079800, 0.074394, 0.066469, 0.056253, 0.044061, 0.030295, 0.015430
0.015349, 0.030137, 0.043835, 0.055968, 0.066139, 0.074032, 0.079416, 0.082144, 0.082144, 0.079416, 0.074031, 0.066139, 0.055968, 0.043834, 0.030137, 0.015348
0.015268, 0.029980, 0.043609, 0.055686, 0.065811, 0.073670, 0.079033, 0.081751, 0.081751, 0.079033, 0.073670, 0.065810, 0.055685, 0.043609, 0.029980, 0.015268
0.015188, 0.029824, 0.043386, 0.055405, 0.065484, 0.073310, 0.078652, 0.081359, 0.081359, 0.078651, 0.073310, 0.065484, 0.055404, 0.043385, 0.029824, 0.015188
0.015108, 0.029669, 0.043164, 0.055125, 0.065159, 0.072952, 0.078272, 0.080968, 0.080968, 0.078271, 0.072952, 0.065159, 0.055125, 0.043163, 0.029669, 0.015108
0.015030, 0.029516, 0.042943, 0.054848, 0.064836, 0.072596, 0.077893, 0.080579, 0.080579, 0.077893, 0.072595, 0.064836, 0.054847, 0.042942, 0.029516, 0.015030
0.014951, 0.029363, 0.042724, 0.054572, 0.064515, 0.072241, 0.077517, 0.080192, 0.080192, 0.077517, 0.072240, 0.064515, 0.054571, 0.042723, 0.029363, 0.014951
0.014874, 0.029212, 0.042506, 0.054297, 0.064195, 0.071888, 0.077142, 0.079806, 0.079806, 0.077142, 0.071887, 0.064195, 0.054297, 0.042505, 0.029212, 0.014874
0.014797, 0.029062, 0.042289, 0.054024, 0.063878, 0.071536, 0.076768, 0.079422, 0.079422, 0.076768, 0.071536, 0.063877, 0.054024, 0.042289, 0.029061, 0.014796
0.014720, 0.028912, 0.042074, 0.053753, 0.063561, 0.071186, 0.076397, 0.079039, 0.079039, 0.076396, 0.071186, 0.063561, 0.053753, 0.042074, 0.028912, 0.014720
0.014644, 0.028764, 0.041861, 0.053484, 0.063247, 0.070838, 0.076026, 0.078658, 0.078658, 0.076026, 0.070838, 0.063246, 0.053483, 0.041860, 0.028764, 0.014644
0.014569, 0.028617, 0.041648, 0.053216, 0.062934, 0.070492, 0.075658, 0.078279, 0.078278, 0.075658, 0.070491, 0.062933, 0.053215, 0.041648, 0.028616, 0.014568
0.014494, 0.028470, 0.041437, 0.052949, 0.062622, 0.070147, 0.075291, 0.077901, 0.077900, 0.075291, 0.070147, 0.062622, 0.052949, 0.041437, 0.028470, 0.014493
0.014419, 0.028325, 0.041228, 0.052684, 0.062313, 0.069804, 0.074925, 0.077524, 0.077524, 0.074925, 0.069803, 0.062312, 0.052684, 0.041227, 0.028325, 0.014419
0.014345, 0.028180, 0.041019, 0.052421, 0.062005, 0.069462, 0.074562, 0.077150, 0.077149, 0.074561, 0.069462, 0.062004, 0.052421, 0.041019, 0.028180, 0.014345
0.014272, 0.028037, 0.040812, 0.052159, 0.061698, 0.069122, 0.074200, 0.076776, 0.076776, 0.074199, 0.069122, 0.061698, 0.052159, 0.040812, 0.028037, 0.014272
0.014199, 0.027894, 0.040607, 0.051899, 0.061393, 0.068784, 0.073839, 0.076405, 0.076405, 0.073839, 0.068784, 0.061393, 0.051898, 0.040606, 0.027894, 0.014199
0.014126, 0.027753, 0.040402, 0.051640, 0.061090, 0.068447, 0.073480, 0.076035, 0.076035, 0.073480, 0.068447, 0.061090, 0.051639, 0.040402, 0.027752, 0.014126
0.014054, 0.027612, 0.040199, 0.051382, 0.060789, 0.068112, 0.073123, 0.075666, 0.075666, 0.073123, 0.068112, 0.060788, 0.051382, 0.040198, 0.027612, 0.014054
0.013983, 0.027472, 0.039997, 0.051126, 0.060488, 0.067779, 0.072767, 0.075300, 0.075300, 0.072767, 0.067779, 0.060488, 0.051126, 0.039996, 0.027472, 0.013983
0.013912, 0.027333, 0.039796, 0.050871, 0.060190, 0.067447, 0.072413, 0.074935, 0.074934, 0.072413, 0.067447, 0.060189, 0.050871, 0.039795, 0.027333, 0.013912
0.013841, 0.027195, 0.039596, 0.050618, 0.059893, 0.067117, 0.072061, 0.074571, 0.074571, 0.072060, 0.067116, 0.059892, 0.050618, 0.039595, 0.027195, 0.013841
0.013771, 0.027058, 0.039397, 0.050366, 0.059597, 0.066788, 0.071710, 0.074209, 0.074209, 0.071710, 0.066788, 0.059597, 0.050366, 0.039397, 0.027057, 0.013771
0.013701, 0.026921, 0.039200, 0.050116, 0.059303, 0.066461, 0.071361, 0.073849, 0.073848, 0.071360, 0.066461, 0.059303, 0.050115, 0.039199, 0.026921, 0.013701
0.013632, 0.026786, 0.039003, 0.049867, 0.059011, 0.066135, 0.071013, 0.073490, 0.073490, 0.071013, 0.066135, 0.059010, 0.049866, 0.039003, 0.026785, 0.013632
0.013563, 0.026651, 0.038808, 0.049619, 0.058720, 0.065812, 0.070667, 0.073133, 0.073133, 0.070667, 0.065811, 0.058719, 0.049619, 0.038808, 0.026651, 0.013563
0.013495, 0.026517, 0.038614, 0.049373, 0.058430, 0.065489, 0.070322, 0.072777, 0.072777, 0.070322, 0.065489, 0.058430, 0.049372, 0.038614, 0.026516, 0.013494
0.013426, 0.026383, 0.038421, 0.049127, 0.058142, 0.065168, 0.069979, 0.072423, 0.072423, 0.069979, 0.065168, 0.058142, 0.049127, 0.038421, 0.026383, 0.013426
0.013359, 0.026251, 0.038229, 0.048884, 0.057855, 0.064849, 0.069638, 0.072071, 0.072071, 0.069638, 0.064849, 0.057855, 0.048883, 0.038229, 0.026251, 0.013359
